original,paraphrase,sim,jaccard,edit_dist
"The pizza was good, but I am not sure why the reviews are so high?",Why are the reviews on pizza so high?,0.9265822172164916,0.4666666666666667,44.0
I hate giving bad reviews.,Why do I hate giving bad reviews?,0.8934419751167297,0.5,8.0
Very Poor Customer Service Skills.,Very poor customer service skills in general.,0.9743932485580444,0.5,15.0
I will never use GrubHub or eat at Stumpy's again after my last experience.,"After my last experience with GrubHub, I will never eat at Stumpy's again.",0.9672898054122924,0.5,60.0
"The most interesting thing about this Dollar Tree was that it was mobbed right after opening on Sunday morning.\n\nOtherwise, it's just kind of there, not as big as the one on Thomas by Walmart and Home Depot, and far from the vast marvels of the one at University and Lindsay in Mesa.",The most interesting thing about this Dollar Tree was that it was mobbed right after opening on Sunday morning.,0.800438642501831,0.3953488372093023,174.0
Stayed here twice and both times have been great.,"Stayed here twice, both times great.",0.9415946006774902,0.5,14.0
Love Orangewood Vet clinic!,Is Orangewood a good vet clinic?,0.8678969144821167,0.25,13.0
concur all previous positive notes.,All previous positive notes concur.,0.9663642048835754,0.4285714285714285,15.0
This place has to be some of the worst Chinese food in my life.,What is the worst Chinese food you have ever eaten?,0.8488087058067322,0.2,40.0
Are looking for some terrific towels?,Are you looking for good towels?,0.9359269738197328,0.5,16.0
I did not have a good experience at Big Bell Kia.,What is your review of Big Bell Kia?,0.7941108345985413,0.1176470588235294,27.0
I love feeling like a queen for the day.,I love feeling like a Queen.,0.9341169595718384,0.5,13.0
Cluttered but convenient - passport photos until 9:00pm.,"Cluttered, but convenient passport photos until 9:00 p.m.",0.9724425077438354,0.4545454545454545,5.0
Stay far away from this pharmacy!,How do I stay far away from pharmacy?,0.7542327642440796,0.4,16.0
No wonder blockbuster is going out of business.,Why is the Blockbuster going out of business?,0.8950502276420593,0.4545454545454545,14.0
I have gone to Crystal Optical for over twenty years.,For over twenty years I went to Crystal Optical.,0.9544650912284852,0.4615384615384615,41.0
I've been eating here for years off and on.,I've been eating here for years.,0.9514546394348145,0.5,11.0
I have never been in the actual store.,I have never been to a store.,0.9414852261543274,0.5,10.0
No flavor in their food.,They have no taste in their food.,0.8513661623001099,0.5,15.0
I absolutely love this place.,Love this place so much.,0.8301645517349243,0.25,22.0
The reviews on here are fake and written by the owners...,Are reviews on Quora fake?,0.7770070433616638,0.25,38.0
I was kinda disappointed.,I was kind of disappointed.,0.8771097660064697,0.5,3.0
Anyone who rates this 4 stars is an idiot.,Any one who rate this 4 star is an idiot.,0.9428095817565918,0.4615384615384615,3.0
Well I tried this place for the 1st time.. and I have to say.. crab puff.. good... dumplings.. good.. eggrolls.. not so good.. \n$37 take out order including tip NOT WORTH IT.. \nI couldn't even eat the szechaun shrimp and scallops.. HORRIBLE..,"Well I tried this place for the first time.. and I have to say, crab puff, good, eggrolls, not so good, \n$37 take out order including tip NOT WORTH IT..",0.8837772607803345,0.5238095238095238,101.0
Love this place.,Love this place so much,0.844784140586853,0.3333333333333333,8.0
Flamingo Special is my favorite!,What is your favorite Flamingo Special?,0.8784557580947876,0.2222222222222222,31.0
DO NOT GET YOUR CAR SERVICED HERE!,Why don't you get your car serviced?,0.8113927841186523,0.2727272727272727,33.0
"This is a really, really generic neighborhood sports bar.",This is a really generic sports bar in the neighborhood.,0.986259698867798,0.4615384615384615,33.0
"Sports Pepper is a neighborhood sports bar with a variety of events weekly (poker tournaments, UFC Fights, DJs, etc.)","Sport Pepper is a neighborhood sports bar with weekly (poker tournaments, UFC Fights, DJs, etc.) events.",0.9830982685089112,0.7368421052631579,29.0
Dive does not even begin to cover how bad this place was.\n\nFirst off myself a several co-workers went here because we heard of their wing challenge.,Dive does not even begin to cover how bad this place was.,0.7860696315765381,0.4074074074074074,93.0
Typical neighborhood sports bar.,Typical neighborhood sports bar style.,0.947996973991394,0.5,6.0
Better than most Circle K's wasnt as dirty., Circle K's was not as dirty as most.,0.9664385318756104,0.25,26.0
Jana's makes some of the BEST baked goods in town.,Jana's makes some good baked goods.,0.9580963850021362,0.3333333333333333,19.0
This place is close to me.,This place is located near me.,0.7738580703735352,0.5,9.0
"ok, let me be straight with you.","ok, let me be straight.",0.9314345121383668,0.5,9.0
Always kinda half empty store...,Almost always half empty store...,0.9713216423988342,0.6666666666666666,10.0
Walked in at 3:30PM on Friday to see if they could fix a failed network component external power supply that appeared to have bad capacitors.\n\nAfter the gentleman at the ERC front desk popped the cover open and looked at what they were dealing with I was quoted a reasonable price for them to try to fix it and asked if I wanted to leave it with them or wait.,I walked in at 3:30PM on Friday to see if they could fix a failed network component external power supply that appeared to have bad capacitors.,0.7749543786048889,0.4528301886792453,223.0
I won't be playing here again.,I won't be playing again here.,0.9814155101776124,0.5,10.0
"I grabbed a burger/tots from this location on 12/2/11 (I typically don't eat \""fast food\"" but I was in a bind.","I grabbed a burger/tots from this location on 12/2/11 (I typically don't eat ``fast food '', but I was in a bind).",0.9828282594680786,0.6956521739130435,7.0
The ONION RINGS we were served were SOUR!!!,The onions we were served were bitter!,0.8248996138572693,0.4444444444444444,17.0
I'm disappointed nearly every time I go here.,I'm disappointed almost every time I visit this site.,0.8501312136650085,0.4166666666666667,18.0
I buy pills here.,I can buy pills online.,0.7589186429977417,0.5,9.0
I'm The Duke of one of the worst Safeway's in town?\n\nThis is the closest grocery to my home.,I'm The Duke of one of the worst Safeway's in town?,0.8343703746795654,0.5,43.0
Iv'e been here a few times.,A few times Iv'e been here.,0.933271050453186,0.5,19.0
I really love Safeway.,I love Safeway so much.,0.988682746887207,0.2857142857142857,15.0
I really enjoy shopping here.,I enjoy shopping here very much.,0.9561643600463868,0.375,17.0
Was I there on a bad day or what?,Was I on a bad day?,0.8868376612663269,0.5,14.0
My BF and I went a couple days ago for dinner.,My BF and I went out for dinner last night.,0.8849086761474609,0.4,24.0
By far my favorite pizza!!,What is your favorite pizza and why?,0.858636200428009,0.0909090909090909,20.0
Where's the 6-star rating?\n\nBest pizza in Phoenix--maybe on the west coast entirely.,Where's the best pizza in Phoenix?,0.7620307207107544,0.3076923076923077,54.0
Great pizza and wings but some of the employees are rude.,Some of the employees at Pizza Hut are really rude.,0.853901743888855,0.5,42.0
Good pizza and wings at a good price.,What is a good price for pizza and wings?,0.8502076864242554,0.3333333333333333,31.0
I really like the NY-style pizza that Ray's gives ya.,I like the New York style pizza that Ray's gives you.,0.9698334336280824,0.5,16.0
"Worse \""Ray's\"" I've been too!",Worst Ray's I've been too!,0.7940029501914978,0.4285714285714285,5.0
oh my gosh these pizza's are huge!,How big are these pizza's?,0.7928639650344849,0.2,19.0
Great place to go for some really fantastic N.Y. pizza.,Where is the best place to buy N.Y. pizza?,0.7621135711669922,0.1875,34.0
I've been a customer of this location since 98.,"Since 98, I have been a customer of this location.",0.9830803275108336,0.4615384615384615,22.0
"Place is the best pizza in arizona, there so nice there too.",Where is the best pizza shop in Arizona?,0.8194851875305176,0.3571428571428571,34.0
"Best pizza I've ever had!\"".Staff was friendly,\nWe had the Pizza and Wings special ,also ordered the pizza pie xtra thin Brooklyn style..\nIt was amazing,for desert the Cannoli was out of.this.world!","Staff was friendly,\nWe had the Pizza and Wings special, also ordered the pizza pie xtra thin Brooklyn style, it was amazing, for desert the Cannoli was out of. this.world!",0.8726436495780945,0.4545454545454545,37.0
Eating here right now.,Eating here right now is delicious.,0.8492708802223206,0.4285714285714285,13.0
Great deal for the money with the Yelp!,What are the best deals on Yelp?,0.7833511233329773,0.0769230769230769,24.0
Good Pizza nice menu.,What is a good pizza menu?,0.8220309615135193,0.25,17.0
I took a pair of shoes to this place.,I brought shoes to this place.,0.8568209409713745,0.5,13.0
"If I could give a 0 star, they'd own it..","If I could give a 0 star, would people buy it?",0.8030428290367126,0.5,16.0
"This business makes me wish I could give negative stars.\n\nHere's the deal;\nat the COB on 10-29, I had $12.52 in my account.",This business makes me wish I could give negative stars.,0.7943674921989441,0.4285714285714285,70.0
This is a really lovely place to get your nails done.,Where is the best place to get your nails done?,0.7550092339515686,0.4,17.0
I do not recommend this firm.,Do you recommend this firm?,0.8816667795181274,0.375,6.0
"The past 24 hours have been brutal for our 10 pound, 8 month old puppy.",The past 24 hours have been brutal for my 10-month-old Labrador puppy.,0.8964635729789734,0.5,20.0
"So, I don't ride exactly...I'm the backseat gal on my woman's motorcycle.",I don't ride exactly...I'm the back seat gal on my wife's motorcycle.,0.9171118140220642,0.6,9.0
I agree with the other reviewers here on yelp.,I agree with the reviews on yelp.com.,0.912312388420105,0.4545454545454545,17.0
Stopped into this mid-sized place for the lunch buffet today.,Stopped for lunch today at this mid-sized place.,0.8410841226577759,0.3846153846153846,42.0
Good Food....The Part-Time Hostess Is Awesome....,The Part-Time Hostess Is Awesome. Good Food.,0.9559412002563475,0.4444444444444444,23.0
The food was ok at best.,The food was very good.,0.8925507068634033,0.375,9.0
I think this place closed.,"I think this place is closed, I really do.",0.8153548836708069,0.4444444444444444,16.0
2 stars from the vegan perspective.,"From a vegan perspective, 2 stars.",0.9759649634361268,0.3333333333333333,21.0
Great pizzas for very reasonable prices.,Great pizzas for a reasonable price.,0.9793089628219604,0.5,5.0
"As my wife says, \""They are always a 5 star visit\"".",As my wife says : ``They are always a 5 star visit ''.,0.946941375732422,0.5,7.0
I love the pizza here.,I really like pizza here.,0.9262890815734864,0.4285714285714285,9.0
Had lunch here a couple of days ago.,Had lunch here one day ago.,0.9473212361335754,0.4,10.0
Can't believe this place is still in business.,Can you believe that this place is still in business?,0.8741801977157593,0.5,10.0
Good neighborhood spot for dine-in or take out Chinese.,Where is the best place to dine-in or take out Chinese?,0.8384094834327698,0.25,24.0
